-15,100000000.0,-0.209
-15,119900000.0,-0.156
-15,139800000.0,0.168
-15,159700000.0,-0.363
-15,179600000.0,-0.028
-15,199500000.0,-0.47
-15,219400000.0,0.088
-15,239300000.0,0.222
-15,259200000.0,-0.331
-15,279100000.0,-0.069
-15,299000000.0,-0.409
-15,318900000.0,-0.116
-15,338800000.0,-0.084
-15,358700000.0,-0.214
-15,378600000.0,0.122
-15,398500000.0,-0.415
-15,418400000.0,0.14
-15,438300000.0,-0.254
-15,458200000.0,-0.041
-15,478100000.0,-0.134
-15,498000000.0,-0.334
-15,517900000.0,-0.001
-15,537800000.0,-0.517
-15,557699968.0,-0.13
-15,577600000.0,0.112
-15,597500032.0,-0.302
-15,617400000.0,-0.111
-15,637299968.0,-0.434
-15,657200000.0,-0.036
-15,677100032.0,-0.211
-15,697000000.0,-0.272
-15,716899968.0,0.046
-15,736800000.0,-0.383
-15,756700032.0,-0.108
-15,776600000.0,-0.381
-15,796499968.0,-0.272
-15,816400000.0,-0.019
-15,836300032.0,-0.262
-15,856200000.0,0.173
-15,876099968.0,-0.139
-15,896000000.0,0.02
-15,915900032.0,-0.161
-15,935800000.0,0.031
-15,955699968.0,-0.025
-15,975600000.0,-0.535
-15,995500032.0,0.084
-15,1015400000.0,-0.377
-15,1035299968.0,-0.058
-15,1055200000.0,-0.22
-15,1075100032.0,-0.296
-15,1095000064.0,-0.032
-15,1114899968.0,-0.428
-15,1134800000.0,-0.078
-15,1154700032.0,-0.343
-15,1174599936.0,-0.346
-15,1194499968.0,0.19
-15,1214400000.0,-0.284
-15,1234300032.0,0.022
-15,1254200064.0,-0.134
-15,1274099968.0,0.056
-15,1294000000.0,0.076
-15,1313900032.0,-0.398
-15,1333799936.0,0.0
-15,1353699968.0,-0.355
-15,1373600000.0,0.034
-15,1393500032.0,-0.261
-15,1413400064.0,-0.08
-15,1433299968.0,0.158
-15,1453200000.0,-0.348
-15,1473100032.0,0.005
-15,1492999936.0,-0.193
-15,1512899968.0,-0.117
-15,1532800000.0,-0.051
-15,1552700032.0,-0.382
-15,1572600064.0,-0.012
-15,1592499968.0,-0.147
-15,1612400000.0,-0.061
-15,1632300032.0,-0.209
-15,1652199936.0,-0.433
-15,1672099968.0,0.173
-15,1692000000.0,-0.479
-15,1711900032.0,-0.04
-15,1731800064.0,-0.21
-15,1751699968.0,-0.408
-15,1771600000.0,0.026
-15,1791500032.0,-0.256
-15,1811399936.0,-0.097
-15,1831299968.0,-0.193
-15,1851200000.0,-0.253
-15,1871100032.0,-0.123
-15,1891000064.0,-0.403
-15,1910899968.0,0.043
-15,1930800000.0,-0.513
-15,1950700032.0,-0.142
-15,1970599936.0,-0.184
-15,1990499968.0,-0.293
-15,2010400000.0,-0.003
-15,2030300032.0,-0.39
-15,2050200064.0,0.011
-15,2070099968.0,-0.293
-15,2090000000.0,-0.285
-15,2109900032.0,-0.237
-15,2129799936.0,-0.374
-15,2149700096.0,0.129
-15,2169600000.0,-0.231
-15,2189499904.0,0.126
-15,2209400064.0,-0.067
-15,2229299968.0,-0.295
-15,2249200128.0,-0.09
-15,2269100032.0,-0.166
-15,2288999936.0,0.009
-15,2308900096.0,-0.241
-15,2328800000.0,-0.277
-15,2348699904.0,-0.027
-15,2368600064.0,-0.36
-15,2388499968.0,-0.029
-15,2408399872.0,-0.043
-15,2428300032.0,-0.072
-15,2448199936.0,-0.146
-15,2468100096.0,-0.092
-15,2488000000.0,0.013
-15,2507899904.0,-0.403
-15,2527800064.0,-0.365
-15,2547699968.0,-0.077
-15,2567600128.0,-0.305
-15,2587500032.0,-0.173
-15,2607399936.0,-0.252
-15,2627300096.0,0.149
-15,2647200000.0,-0.25
-15,2667099904.0,-0.071
-15,2687000064.0,-0.144
-15,2706899968.0,-0.092
-15,2726799872.0,-0.065
-15,2746700032.0,-0.177
-15,2766599936.0,-0.049
-15,2786500096.0,-0.081
-15,2806400000.0,-0.037
-15,2826299904.0,-0.069
-15,2846200064.0,-0.334
-15,2866099968.0,0.094
-15,2886000128.0,-0.339
-15,2905900032.0,-0.12
-15,2925799936.0,-0.038
-15,2945700096.0,-0.339
-15,2965600000.0,0.084
-15,2985499904.0,-0.348
-15,3005400064.0,-0.17
-15,3025299968.0,-0.047
-15,3045199872.0,-0.04
-15,3065100032.0,-0.095
-15,3084999936.0,-0.421
-15,3104900096.0,-0.099
-15,3124800000.0,-0.395
-15,3144699904.0,-0.229
-15,3164600064.0,-0.176
-15,3184499968.0,-0.3
-15,3204400128.0,-0.129
-15,3224300032.0,-0.367
-15,3244199936.0,-0.064
-15,3264100096.0,-0.227
-15,3284000000.0,-0.377
-15,3303899904.0,-0.036
-15,3323800064.0,-0.408
-15,3343699968.0,-0.394
-15,3363599872.0,-0.438
-15,3383500032.0,-0.635
-15,3403399936.0,-0.248
-15,3423300096.0,-0.7
-15,3443200000.0,-0.277
-15,3463099904.0,-0.499
-15,3483000064.0,-0.631
-15,3502899968.0,-0.427
-15,3522800128.0,-0.803
-15,3542700032.0,-0.437
-15,3562599936.0,-0.905
-15,3582500096.0,-0.603
-15,3602400000.0,-0.938
-15,3622299904.0,-1.081
-15,3642200064.0,-0.74
-15,3662099968.0,-1.045
-15,3681999872.0,-1.049
-15,3701900032.0,-1.234
-15,3721799936.0,-1.153
-15,3741700096.0,-1.064
-15,3761600000.0,-1.617
-15,3781499904.0,-1.125
-15,3801400064.0,-1.211
-15,3821299968.0,-1.242
-15,3841200128.0,-1.004
-15,3861100032.0,-1.117
-15,3880999936.0,-0.908
-15,3900900096.0,-1.016
-15,3920800000.0,-0.624
-15,3940699904.0,-0.699
-15,3960600064.0,-0.689
-15,3980499968.0,-0.335
-15,4000399872.0,-0.71
-15,4020300032.0,-0.241
-15,4040199936.0,-0.466
-15,4060100096.0,-0.313
-15,4080000000.0,-0.14
